C256	partial	AMD Functional Safety design flow for Zynq UltraScale+ and Versal adaptive SoCs (IEC 61508 / ISO 26262 certified flow and safety IP)	med	3	3	3	3	No safety-certifiable RTOS image or certification artifact package that runs on AMD adaptive SoCs and Kria SOMs	Industrial cobot and AMR OEMs that need SIL 3 software on AMD silicon and today buy a certified RTOS bundled with another vendor	Fund an upstream Zephyr board port plus safety-scope certification evidence for Kria K24/K26 so customers inherit the artifacts	https://www.amd.com/en/products/adaptive-socs-and-fpgas/technologies/functional-safety.html
C258	partial	repo.radeon.com ROCm apt repositories and amdgpu-install for Debian/Ubuntu	med	3	2	3	2	No apt channel shipping prebuilt ROCm-accelerated ROS 2 packages per ROS distro so AMD users build from source	ROS 2 integrators on Ryzen and Radeon hosts who get CPU-only debs from packages.ros.org	Publish a ros-rocm apt suite on repo.radeon.com pinned to one active ROS distro with a handful of accelerated nodes	https://rocm.docs.amd.com/en/latest/install/rocm.html
C259	partial	ROCm release CI and AMD Developer Cloud build infrastructure used internally for ROCm packages	low	3	2	3	1	No AMD hardware or ROCm-variant jobs in the public ROS 2 build and release farm so accelerated packages never get regression-tested at release time	ROS package maintainers who cannot get AMD build status and users who hit breakage only at runtime	Donate one MI-class and one Ryzen AI Embedded node to the ROS build farm and add a nightly ROCm job	https://build.ros2.org/
C261	partial	rocm/ Docker Hub organization images (rocm/dev-ubuntu, rocm/pytorch, rocm/vllm) maintained by AMD	med	3	2	3	2	No official ros image variant with ROCm runtime preinstalled equivalent to the CUDA-enabled robotics base images	Robotics teams containerizing ROS 2 workloads for AMD GPUs who must hand-layer ROCm onto the ros base image	Publish a ros-rocm tag pairing the current ROS LTS with a supported ROCm runtime and keep it in the rocm Docker Hub org	https://hub.docker.com/u/rocm
C262	partial	AMD Infinity Hub containerized application catalog plus ROCm Docker Hub org and AMD models on Hugging Face	med	2	3	3	2	No curated robotics section in the AMD catalog: no validated VLA/perception containers, pretrained policies or deployment charts per AMD part	Robotics developers evaluating AMD who find HPC and LLM containers but nothing robotics-shaped to start from	Add a robotics collection to Infinity Hub with ROCm-validated LeRobot, ACT/SmolVLA and perception containers and per-GPU tested tags	https://en.wikipedia.org/wiki/ROCm
C264	partial	AMD Developer Cloud MI300X instances and self-hosted GitHub Actions runners on AMD GPUs	high	1	3	3	3	GitHub-hosted GPU runners are NVIDIA Tesla T4 only, so open-source robotics repos have no free hosted path to test on ROCm	Maintainers of open robotics and VLA repos who therefore only gate merges on CUDA	Sponsor a hosted AMD GPU runner pool or a free ROCm CI credit program for named upstream robotics repos	https://docs.github.com/en/actions/reference/runners/larger-runners
C267	community	LeRobot on ROCm (AMD Instinct/Radeon VLA training and inference blogs); the Dynamixel arm itself is USB and host-neutral	med	3	2	2	2	No AMD-published bring-up, BOM or validated teleop latency numbers for Dynamixel leader-follower arms on Ryzen or Radeon hosts	Teleop data-collection teams choosing a host box for imitation-learning rigs	Publish a one-page Koch-class arm bring-up on a Ryzen AI Embedded host with measured teleop and record loop rates	https://github.com/huggingface/lerobot
C268	community	LeKiwi is natively supported in LeRobot which AMD runs on ROCm; the base and arm hardware are host-agnostic	med	3	2	2	2	No AMD reference mobile-manipulation kit pairing a LeKiwi-class base with AMD embedded compute and an onboard policy runtime	Labs and students building low-cost mobile manipulators who default to Jetson for the onboard box	Publish a LeKiwi plus Ryzen AI Embedded reference integration with onboard ROCm/NPU policy inference numbers	https://github.com/huggingface/lerobot
C269	partial	AMD Kria KR260 Robotics Starter Kit and the Kria AI Robotics Developer Platform (Ryzen AI Embedded X100 plus Kria FPGA, CPU/GPU/NPU/FPGA)	high	2	3	3	3	AMD ships robotics compute boards but no complete reference mobile robot with a maintained ROS 2 nav/SLAM stack and curriculum like TurtleBot 4	Educators, evaluators and new ROS 2 developers who need a buyable end-to-end AMD robot rather than a carrier board	Partner with one AMR vendor on a TurtleBot-class SKU built on Kria AI SOM with a maintained ROS 2 bringup repo	https://ucadvanced.com/amd-kria-ai-solutions-launched-for-physical-ai/
C270	community	unitree_sdk2 is C++/DDS and builds on AMD x86_64 Linux hosts; Unitree G1 is listed as LeRobot-supported hardware	med	2	2	3	2	Legged and humanoid platforms ship Jetson-class onboard compute, and there is no AMD-validated onboard integration or ROCm policy runtime for Unitree-class robots	Humanoid and quadruped researchers who want AMD silicon on the robot rather than only in the training cluster	Demonstrate unitree_sdk2 low-level control plus a ROCm/NPU VLA policy loop on a Ryzen AI Embedded compute payload and publish the loop rates	https://github.com/unitreerobotics/unitree_sdk2
C271	community	OpenARM is a natively supported LeRobot device and LeRobot policies train and run on ROCm per AMD blogs	med	3	2	2	2	No AMD-validated CAN-FD and torque-control host stack or latency characterization for backdrivable QDD research arms	Research groups standardizing on 7-DoF backdrivable arms who need a deterministic host for high-rate torque control	Validate a CAN-FD OpenArm control loop on Kria/Ryzen AI Embedded and publish jitter numbers against an x86 plus USB-CAN baseline	https://www.roboticscenter.ai/state-of-robotics-2026
C272	partial	AMD Robotics Innovation Challenge with MassRobotics, whose winners showcase at ROSCon, plus Kria kit distribution	med	3	2	2	2	No sustained AMD technical presence at ROSCon (tutorials, workshop, archived accelerated-robotics talks) comparable to the incumbent accelerator vendor	ROS developers whose default mental model of hardware acceleration is formed at ROSCon and its talk archive	Submit a ROSCon workshop on ROCm and Kria accelerated ROS 2 nodes with runnable material published alongside the talk	https://www.massrobotics.org/amd-and-massrobotics-announce-winners-of-the-amd-robotics-innovation-challenge/
C273	n/a	-	high	-	-	-	-	-	-	-	https://discourse.ros.org/
C274	none	-	med	3	2	2	3	AMD and ROCm appear nowhere in the community census of cloud-robotics and RobOps tooling across all its categories	Fleet-ops and robot-MLOps teams surveying the tooling landscape, who see no AMD-aware option	Land ROCm support in one or two listed fleet/data-infrastructure projects and open a PR adding them to the list	https://github.com/Airbotics/awesome-cloud-robotics
