C068	none	-	med	1	2	3	3	No ROCm-runnable 6D pose foundation model for novel-object manipulation	bin-picking and manipulation teams on AMD GPUs	Port the CUDA extensions FoundationPose depends on (nvdiffrast, custom raycasting) to HIP and publish a ROCm container	https://github.com/NVlabs/FoundationPose
C069	partial	Stock PyTorch-ROCm inference of the open FoundationStereo weights	med	1	2	3	2	No AMD-validated real-time stereo depth node; the accelerated Fast-FoundationStereo path is TensorRT/NITROS only	stereo-camera robots not built on Jetson	Benchmark FoundationStereo via ONNX/MIGraphX on Ryzen AI and MI300X and wrap it as a ROS 2 node	https://github.com/NVlabs/FoundationStereo
C070	partial	Generic detectors in the Vitis AI and Ryzen AI model zoos	med	1	3	2	2	No synthetic-data-trained indoor object detector tuned as a pose-estimation front end on AMD NPUs	warehouse and indoor manipulation integrators on Kria and Ryzen AI	Train and publish one synthetic-data detector checkpoint compiled for the Ryzen AI and Kria NPUs	https://onnxruntime.ai/docs/execution-providers/Vitis-AI-ExecutionProvider.html
C071	none	-	med	3	2	2	3	No cross-embodiment navigation policy that can be trained without Isaac Sim	AMR and mobility teams training navigation policies on AMD	Reproduce COMPASS inference on ROCm from the Apache-2.0 release and document a non-Isaac-Sim training substitute	https://github.com/NVlabs/COMPASS
C073	partial	AMD can consume the Hugging Face datasets but ships no first-party robotics dataset	med	2	2	3	3	No AMD-hosted or AMD-validated open robotics dataset; the data flywheel accrues entirely to NVIDIA	policy training teams choosing a compute vendor by data availability	Publish a ROCm-verified loader and training recipe over the open Physical AI datasets and co-release one AMD-collected dataset	https://developer.nvidia.com/isaac/sim
C074	none	-	med	1	3	3	3	No end-to-end synthetic data generation pipeline reference on ROCm; SDG workflows assume Omniverse and Cosmos	teams needing training data without Omniverse licences or NVIDIA render farms	Publish a reference SDG pipeline on ROCm combining Genesis or Blender rendering with a ROCm diffusion augmentation step	https://github.com/NVIDIA/physical-ai-data-factory
C075	partial	AMD Quark plus the Vitis AI quantizer/compiler and Ryzen AI ONNX flow	med	1	3	3	2	AMD covers quantize and compile but has no task-level fine-tuning or post-training toolkit for vision models	edge vision developers doing transfer learning on Kria and Ryzen AI Embedded	Extend Quark and Vitis AI with fine-tuning recipes for a handful of detection and segmentation backbones	https://onnxruntime.ai/docs/execution-providers/Vitis-AI-ExecutionProvider.html
C077	none	-	med	2	2	2	2	No packaged, ready-to-run humanoid control policies distributed for AMD compute	humanoid developers wanting a working locomotion baseline out of the box	Republish one open humanoid locomotion checkpoint with a ROCm inference container and a ROS 2 wrapper	corpus:nvidia-isaac-rosgithubio-b4d3888a39.txt
C078	none	-	med	2	2	2	3	No humanoid loco-manipulation training workflow that runs outside Isaac Lab	humanoid teams needing a reproducible whole-body-control training recipe on AMD	Reproduce a WBC-style loco-manipulation curriculum on a ROCm-capable simulator and publish the config	https://github.com/nvidia-isaac/WBC-AGILE
C079	none	-	med	2	2	1	3	No spatial-memory 3D action policy stack on AMD; the mapping backbone it builds on is CUDA-only	research teams combining volumetric mapping with manipulation policies	Track a ROCm volumetric mapping backend first, since the policy layer is blocked on the CUDA map representation	https://github.com/nvidia-isaac/nvblox_mindmap
C080	none	-	med	3	2	2	3	No vendor-neutral policy benchmark suite runnable on AMD; evaluation standards are being set inside Isaac Sim	anyone needing comparable VLA and manipulation policy scores across vendors	Port a subset of the Apache-2.0 eval tasks to a simulator with a ROCm backend so AMD numbers are comparable	https://github.com/isaac-sim/IsaacLabEvalTasks
C081	partial	Generic Kubernetes and Slurm with the ROCm k8s device plugin	low	2	2	2	2	No reference robotics sim-train-eval orchestration recipe for ROCm clusters	teams scaling synthetic data, training and evaluation jobs on Instinct clusters	Publish one worked YAML pipeline running sim, train and eval stages on a ROCm Kubernetes cluster	https://www.linkedin.com/pulse/from-experiments-production-how-nvidia-osmo-azure-aaron-schnieder-zpqte
C082	n/a	-	high	-	-	-	-	-	-	-	https://github.com/nvidia-isaac/isaac_mission_dispatch
C083	n/a	-	high	-	-	-	-	-	-	-	https://github.com/nvidia-isaac/isaac_mission_control
C084	n/a	-	med	-	-	-	-	-	-	-	corpus:nvidia-isaac-rosgithubio-b4d3888a39.txt
C085	n/a	-	high	-	-	-	-	-	-	-	https://github.com/nvidia-isaac/ota-file-service
C086	partial	Kria app packaging and the announced Kria AI Robotics Developer Platform software libraries	med	2	3	3	2	No packaged edge AI microservice framework (ingest, inference, storage, REST APIs) for Kria or Ryzen AI Embedded	integrators deploying camera-AI microservices on AMD edge SoCs	Ship a reference microservice bundle for the Kria AI Robotics Developer Platform before its Q4 2026 GA	https://github.com/NVIDIA-AI-IOT/jetson-platform-services
C087	none	-	med	3	3	2	3	No ROCm-accelerated routing or decision-optimization solver; only CPU solvers such as OR-Tools and HiGHS are available	warehouse fleet operators and logistics platforms wanting AMD GPUs	HIPify the Apache-2.0 cuOpt CUDA kernels and publish a ROCm build of the routing solver	https://github.com/NVIDIA/cuopt
C088	community	Generic ROS 2 tooling (ros2 topic hz, diagnostics, Foxglove) with no AMD-maintained equivalent	low	2	2	2	1	No AMD-maintained robot health monitor and no amd-smi to ROS 2 telemetry bridge for accelerated pipelines	fleet operators debugging dropped-frame and stalled-pipeline failures on AMD compute	Publish a small ROS 2 node exposing amd-smi GPU and NPU telemetry as diagnostics topics	https://github.com/orgs/NVIDIA-ISAAC-ROS/repositories?type=all
C089	n/a	-	high	-	-	-	-	-	-	-	https://github.com/nvidia-isaac/lichtblick
