C210	native	AMD/Xilinx-maintained Xen port for Zynq UltraScale+ and Versal plus dom0less static partitioning; Xen x86 on AMD-V for Ryzen Embedded	high	-	-	-	-	-	-	-	https://github.com/Xilinx/xen
C211	partial	Xen on Versal/Zynq and Ryzen Embedded; no QNX-certified host BSP or safety island from AMD	med	1	3	3	2	No safety-certified hypervisor with an AMD-validated BSP and safety island for robot SoCs	Humanoid and AMR OEMs needing SIL/ASIL partitioning between an AI Linux VM and a certified RTOS VM on AMD silicon	Fund a QNX SDP 8 plus QNX Hypervisor for Safety reference BSP on Versal and Ryzen Embedded X100 and publish the partitioning reference design	https://bananarat.com/blogs/blog/qnx-robotics-humanoid-safety-layer
C212	n/a	Vendor-neutral cloud SaaS running a ROS 1/ROS 2 agent on any Linux compute	high	-	-	-	-	-	-	-	https://formant.ai/
C213	n/a	Vendor-neutral AMR fleet SaaS with a CPU-side ROS agent	high	-	-	-	-	-	-	-	https://github.com/Airbotics/awesome-cloud-robotics
C214	n/a	Vendor-neutral self-serve ROS agent SaaS	high	-	-	-	-	-	-	-	https://github.com/Airbotics/awesome-cloud-robotics
C216	n/a	Open-core capability streaming stack, architecture-agnostic	med	-	-	-	-	-	-	-	https://transitiverobotics.com/
C218	n/a	Bootloader/rootfs-level A/B OTA, works on any U-Boot or GRUB Linux target including AMD Yocto builds	med	-	-	-	-	-	-	-	https://mender.io/
C219	n/a	Yocto meta-rauc A/B update layer, silicon-agnostic on U-Boot targets	med	-	-	-	-	-	-	-	https://rauc.io/
C220	n/a	Embedded Linux update agent, silicon-agnostic	med	-	-	-	-	-	-	-	https://sbabic.github.io/swupdate/
C221	partial	balenaOS generic-amd64 image runs on Ryzen Embedded x86 but no AMD embedded board device type exists	high	2	2	3	3	No balenaOS device type for Kria SOMs, Zynq UltraScale+ or Versal while a dozen Jetson variants are first-class	Robot fleet teams wanting container-based OTA on AMD adaptive SoCs; forces them to Jetson or to roll their own Yocto pipeline	Contribute and maintain a balena device type for the Kria K26/K24 SOM starter kits, mirroring the Jetson board support pattern	https://docs.balena.io/reference/hardware/devices/
C222	none	-	med	1	2	3	2	No AMD-operated secure OTA/lifecycle cloud for Kria SOMs comparable to Torizon Cloud for Toradex modules	Industrial customers designing Kria SOMs into products who need signed, Uptane-grade field updates and device management out of the box	Publish a reference Kria SOM + RAUC/Uptane A/B update integration in the Kria app store, or partner with an existing OTA vendor for a supported Kria offering	https://www.amd.com/en/products/system-on-modules/kria/k24.html
C223	n/a	Hardware-neutral experiment tracking and model registry; runs unchanged against ROCm training jobs	high	-	-	-	-	-	-	-	https://axis-intelligence.com/mlops-platforms-comparison-2025-guide/
C224	n/a	Hardware-neutral tracker; AMD ROCm training blogs use wandb logging directly	med	-	-	-	-	-	-	-	https://rocm.blogs.amd.com/artificial-intelligence/rocm-blogsblogsartificial-in/README.html
C225	n/a	Hardware-neutral agent-based orchestration layer	high	-	-	-	-	-	-	-	https://www.truefoundry.com/blog/mlops-tools
C226	native	AMD GPU Operator plus ROCm Kubernetes device plugin provide the scheduling and partitioning substrate Kubeflow pipelines run on	high	-	-	-	-	-	-	-	https://github.com/ROCm/gpu-operator
C227	n/a	Hardware-neutral prompt and trace logging above the runtime	high	-	-	-	-	-	-	-	https://atlan.com/know/ai-observability/
C228	n/a	Vendor-neutral CNCF instrumentation standard; OTLP is silicon-agnostic	high	-	-	-	-	-	-	-	https://opentelemetry.io/docs/what-is-opentelemetry/
C230	n/a	Vendor-neutral metrics backend; the AMD-specific piece is the exporter, not the TSDB or dashboard	high	-	-	-	-	-	-	-	https://www.glukhov.org/observability/monitoring-llm-inference-prometheus-grafana/
C231	native	AMD Device Metrics Exporter ships Prometheus endpoint, Grafana dashboards, Helm chart and Slurm integration for per-GPU temp/util/memory/power/PCIe counters	high	-	-	-	-	-	-	-	https://github.com/ROCm/device-metrics-exporter
C233	n/a	Single-binary Kubernetes distro, architecture-agnostic on arm64 and amd64	high	-	-	-	-	-	-	-	https://srphm.ai/pages/robotics/edge-computing-robotics
